image_name,face_height_to_width,eyes_distance_to_width,eyes_nose_to_height,eyes_mouth_to_height,lips_thickness_to_height,lips_length_to_width,nose_mouth_to_height,nose_width_to_width,nose_width_to_eye_distance,eyes_width_to_eyes_height,chin_height_to_height,eyebrows_eyes_to_height,lips_width_to_lips_height,skin_color_r,skin_color_g,skin_color_b,race
21_0_1_20170114032018810.jpg,1.018518519,0.689300412,0.323232323,0.402020202,0.161616162,0.4218107,0.078787879,0.238683128,0.346268657,11.55172414,0.147474747,0.18989899,2.5625,128,104,103,1
21_0_1_20170114032058290.jpg,1.043726236,0.657794677,0.275045537,0.37704918,0.149362477,0.408745247,0.102003643,0.235741445,0.358381503,8.43902439,0.220400729,0.151183971,2.62195122,174,153,146,1
21_0_1_20170114032109958.jpg,0.905511811,0.649606299,0.313043478,0.408695652,0.130434783,0.38976378,0.095652174,0.200787402,0.309090909,11,0.208695652,0.134782609,3.3,203,154,121,1
21_0_1_20170115231442487.jpg,0.986666667,0.64,0.283783784,0.391891892,0.162162162,0.373333333,0.108108108,0.226666667,0.354166667,9.6,0.216216216,0.135135135,2.333333333,199,171,156,1
21_0_1_20170116010312874.jpg,0.978494624,0.661290323,0.252747253,0.362637363,0.131868132,0.397849462,0.10989011,0.23655914,0.357723577,10.25,0.225274725,0.159340659,3.083333333,133,93,72,1
21_0_1_20170116030053264.jpg,1.016393443,0.659836066,0.286290323,0.346774194,0.129032258,0.446721311,0.060483871,0.237704918,0.360248447,13.41666667,0.225806452,0.149193548,3.40625,131,115,104,1
21_0_1_20170116204921756.jpg,0.889929742,0.604215457,0.410526316,0.494736842,0.1,0.288056206,0.084210526,0.220140515,0.364341085,7.818181818,0.165789474,0.15,3.236842105,189,151,124,1
21_0_1_20170116214205175.jpg,1.073170732,0.650406504,0.287878788,0.409090909,0.159090909,0.398373984,0.121212121,0.219512195,0.3375,11.42857143,0.204545455,0.128787879,2.333333333,112,94,73,1
21_0_1_20170116214828919.jpg,0.931372549,0.535947712,0.270175439,0.378947368,0.157894737,0.343137255,0.10877193,0.179738562,0.335365854,7.80952381,0.192982456,0.161403509,2.333333333,153,93,70,1
21_0_1_20170116215700416.jpg,0.890365449,0.61461794,0.287313433,0.388059701,0.141791045,0.355481728,0.100746269,0.189368771,0.308108108,16.81818182,0.231343284,0.171641791,2.815789474,126,93,73,1
21_0_1_20170117142001073.jpg,0.950920245,0.642126789,0.346236559,0.419354839,0.148387097,0.380368098,0.07311828,0.216768916,0.337579618,11.21428571,0.215053763,0.150537634,2.695652174,182,140,118,1
21_0_1_20170117195323136.jpg,1.015789474,0.663157895,0.207253886,0.279792746,0.191709845,0.442105263,0.07253886,0.231578947,0.349206349,12.6,0.279792746,0.170984456,2.27027027,180,114,100,1
21_0_1_20170120133601830.jpg,0.986206897,0.6,0.321678322,0.384615385,0.111888112,0.482758621,0.062937063,0.227586207,0.379310345,12.42857143,0.216783217,0.118881119,4.375,203,143,130,1
21_0_2_20170103234754659.jpg,0.93877551,0.612244898,0.326086957,0.380434783,0.097826087,0.43877551,0.054347826,0.244897959,0.4,15,0.22826087,0.141304348,4.777777778,214,147,127,2
21_0_2_20170107213417643.jpg,0.981308411,0.551401869,0.295238095,0.352380952,0.095238095,0.439252336,0.057142857,0.214953271,0.389830508,14.75,0.247619048,0.123809524,4.7,205,145,105,2
21_0_2_20170112192931470.jpg,1.015748031,0.62992126,0.352713178,0.430232558,0.127906977,0.37007874,0.07751938,0.216535433,0.34375,9.411764706,0.224806202,0.135658915,2.848484848,186,153,158,2
21_0_2_20170116161452673.jpg,0.907608696,0.619565217,0.365269461,0.437125749,0.131736527,0.331521739,0.071856287,0.173913043,0.280701754,9.5,0.185628743,0.149700599,2.772727273,187,162,153,2
21_0_2_20170116164809162.jpg,0.996710526,0.608552632,0.306930693,0.382838284,0.132013201,0.328947368,0.075907591,0.174342105,0.286486486,12.33333333,0.240924092,0.158415842,2.5,181,119,90,2
21_0_2_20170116165220655.jpg,0.970588235,0.591176471,0.336363636,0.406060606,0.112121212,0.388235294,0.06969697,0.197058824,0.333333333,11.82352941,0.206060606,0.139393939,3.567567568,208,181,163,2
21_0_2_20170116170638620.jpg,0.966442953,0.677852349,0.347222222,0.395833333,0.125,0.476510067,0.048611111,0.234899329,0.346534653,20.2,0.222222222,0.125,3.944444444,193,165,138,2
21_0_2_20170116170741864.jpg,1.044843049,0.600896861,0.300429185,0.356223176,0.08583691,0.479820628,0.055793991,0.233183857,0.388059701,12.18181818,0.266094421,0.17167382,5.35,220,173,145,2
21_0_2_20170116170907317.jpg,1.005333333,0.584,0.334217507,0.395225464,0.103448276,0.384,0.061007958,0.210666667,0.360730594,11.52631579,0.220159151,0.148541114,3.692307692,208,182,162,2
21_0_2_20170117193634310.jpg,0.949238579,0.61928934,0.326203209,0.379679144,0.106951872,0.441624365,0.053475936,0.23857868,0.385245902,17.42857143,0.219251337,0.144385027,4.35,213,146,126,2
21_0_3_20161220221819298.jpg,0.870967742,0.591397849,0.333333333,0.395061728,0.098765432,0.333333333,0.061728395,0.204301075,0.345454545,13.75,0.308641975,0.12345679,3.875,161,102,75,3
21_0_3_20170104214322765.jpg,0.935483871,0.580645161,0.362068966,0.413793103,0.103448276,0.338709677,0.051724138,0.161290323,0.277777778,9,0.25862069,0.103448276,3.5,223,176,149,3
21_0_3_20170104225749698.jpg,0.922413793,0.603448276,0.289719626,0.355140187,0.140186916,0.422413793,0.065420561,0.181034483,0.3,10,0.252336449,0.130841121,3.266666667,214,179,153,3
21_0_3_20170104225826937.jpg,0.985915493,0.61971831,0.328571429,0.414285714,0.142857143,0.366197183,0.085714286,0.211267606,0.340909091,8.8,0.214285714,0.157142857,2.6,232,178,132,3
21_0_3_20170104225910065.jpg,1.019230769,0.608974359,0.383647799,0.389937107,0.106918239,0.461538462,0.006289308,0.230769231,0.378947368,10.55555556,0.194968553,0.169811321,4.235294118,178,121,83,3
21_0_3_20170104230524803.jpg,0.885714286,0.657142857,0.387096774,0.451612903,0.112903226,0.314285714,0.064516129,0.185714286,0.282608696,6.571428571,0.177419355,0.129032258,3.142857143,178,133,111,3
21_0_3_20170104230718873.jpg,0.871794872,0.623931624,0.333333333,0.392156863,0.147058824,0.418803419,0.058823529,0.213675214,0.342465753,10.42857143,0.225490196,0.156862745,3.266666667,198,145,122,3
21_0_3_20170117141619327.jpg,1,0.641025641,0.333333333,0.435897436,0.111111111,0.384615385,0.102564103,0.205128205,0.32,10.71428571,0.247863248,0.136752137,3.461538462,188,153,145,3
21_0_3_20170117141644440.jpg,0.896103896,0.619047619,0.367149758,0.420289855,0.115942029,0.428571429,0.053140097,0.19047619,0.307692308,8.9375,0.212560386,0.1352657,4.125,195,176,159,3
21_0_3_20170119150216454.jpg,0.965367965,0.597402597,0.376681614,0.470852018,0.121076233,0.372294372,0.094170404,0.203463203,0.34057971,8.117647059,0.192825112,0.121076233,3.185185185,222,175,152,3
21_0_3_20170119153824472.jpg,0.909090909,0.613636364,0.425,0.4625,0.1125,0.375,0.0375,0.204545455,0.333333333,9,0.225,0.1,3.666666667,188,138,108,3
21_0_3_20170119153827185.jpg,0.974358974,0.598290598,0.350877193,0.421052632,0.140350877,0.341880342,0.070175439,0.188034188,0.314285714,8.75,0.219298246,0.131578947,2.5,227,164,136,3
21_0_3_20170119154036769.jpg,0.973684211,0.631578947,0.351351351,0.405405405,0.128378378,0.394736842,0.054054054,0.210526316,0.333333333,10.66666667,0.236486486,0.148648649,3.157894737,198,147,130,3
21_0_3_20170119154042345.jpg,0.904761905,0.634920635,0.315789474,0.368421053,0.140350877,0.412698413,0.052631579,0.238095238,0.375,6.666666667,0.245614035,0.122807018,3.25,166,130,107,3
21_0_3_20170119154046385.jpg,0.912408759,0.627737226,0.368,0.432,0.128,0.372262774,0.064,0.204379562,0.325581395,8.6,0.216,0.136,3.1875,211,172,155,3
21_0_3_20170119154219118.jpg,0.940909091,0.677272727,0.352657005,0.434782609,0.144927536,0.368181818,0.082125604,0.213636364,0.315436242,8.277777778,0.22705314,0.09178744,2.7,217,186,148,3
21_0_3_20170119154239873.jpg,1.005586592,0.553072626,0.35,0.416666667,0.094444444,0.402234637,0.066666667,0.217877095,0.393939394,6.6,0.227777778,0.161111111,4.235294118,122,108,88,3
21_0_3_20170119154249810.jpg,0.918518519,0.614814815,0.274193548,0.362903226,0.137096774,0.325925926,0.088709677,0.162962963,0.265060241,6.916666667,0.25,0.120967742,2.588235294,181,136,113,3
21_0_3_20170119154329337.jpg,0.962025316,0.632911392,0.421052632,0.421052632,0.118421053,0.481012658,0,0.265822785,0.42,12.5,0.210526316,0.118421053,4.222222222,151,108,98,3
21_0_3_20170119155412162.jpg,0.949152542,0.63559322,0.330357143,0.366071429,0.116071429,0.474576271,0.035714286,0.245762712,0.386666667,12.5,0.241071429,0.125,4.307692308,172,142,115,3
21_0_4_20161223214759249.jpg,1.008928571,0.571428571,0.362831858,0.433628319,0.123893805,0.321428571,0.07079646,0.178571429,0.3125,10.66666667,0.221238938,0.150442478,2.571428571,162,98,87,4
21_0_4_20161223214802865.jpg,1.015151515,0.515151515,0.298507463,0.343283582,0.179104478,0.318181818,0.044776119,0.166666667,0.323529412,6.8,0.194029851,0.134328358,1.75,216,183,168,4
21_0_4_20161223214805057.jpg,0.890909091,0.563636364,0.336734694,0.418367347,0.142857143,0.381818182,0.081632653,0.190909091,0.338709677,8.857142857,0.265306122,0.091836735,3,207,151,113,4
21_0_4_20161223214812864.jpg,1.015384615,0.630769231,0.348484848,0.424242424,0.121212121,0.353846154,0.075757576,0.230769231,0.365853659,10.25,0.181818182,0.181818182,2.875,228,179,138,4
21_0_4_20161223214813672.jpg,0.965909091,0.625,0.317647059,0.364705882,0.105882353,0.465909091,0.047058824,0.215909091,0.345454545,11,0.235294118,0.129411765,4.555555556,216,153,121,4
21_0_4_20161223214820169.jpg,0.994011976,0.664670659,0.34939759,0.397590361,0.102409639,0.526946108,0.048192771,0.233532934,0.351351351,11.1,0.210843373,0.126506024,5.176470588,214,154,123,4
21_0_4_20161223214821265.jpg,0.887850467,0.61682243,0.210526316,0.284210526,0.136842105,0.261682243,0.073684211,0.168224299,0.272727273,9.428571429,0.294736842,0.178947368,2.153846154,197,144,112,4
21_0_4_20161223214825003.jpg,1.017857143,0.642857143,0.350877193,0.368421053,0.105263158,0.494047619,0.01754386,0.238095238,0.37037037,10.8,0.239766082,0.099415205,4.611111111,192,145,114,4
21_0_4_20161223214826657.jpg,0.83125,0.60625,0.330827068,0.37593985,0.105263158,0.45,0.045112782,0.175,0.288659794,10.77777778,0.195488722,0.15037594,5.142857143,218,165,137,4
21_0_4_20161223214827816.jpg,1.009433962,0.650943396,0.373831776,0.401869159,0.093457944,0.481132075,0.028037383,0.226415094,0.347826087,8.625,0.205607477,0.112149533,5.1,199,138,99,4
21_0_4_20161223214829361.jpg,0.977011494,0.67816092,0.317647059,0.4,0.141176471,0.390804598,0.082352941,0.183908046,0.271186441,8.428571429,0.211764706,0.152941176,2.833333333,187,148,123,4
21_0_4_20161223214830361.jpg,0.915254237,0.652542373,0.324074074,0.407407407,0.148148148,0.406779661,0.083333333,0.169491525,0.25974026,9.625,0.222222222,0.101851852,3,188,154,129,4
21_0_4_20161223214831392.jpg,0.974576271,0.661016949,0.382608696,0.408695652,0.086956522,0.483050847,0.026086957,0.237288136,0.358974359,9.75,0.234782609,0.095652174,5.7,203,163,145,4
21_0_4_20161223214833090.jpg,0.913043478,0.601449275,0.26984127,0.365079365,0.103174603,0.31884058,0.095238095,0.18115942,0.301204819,10.375,0.238095238,0.166666667,3.384615385,144,100,93,4
21_0_4_20161223214834033.jpg,0.846153846,0.588461538,0.254545455,0.35,0.131818182,0.342307692,0.095454545,0.176923077,0.300653595,7.65,0.204545455,0.190909091,3.068965517,242,191,156,4
21_0_4_20161223214834745.jpg,0.898989899,0.606060606,0.303370787,0.404494382,0.134831461,0.313131313,0.101123596,0.191919192,0.316666667,10,0.202247191,0.168539326,2.583333333,175,124,90,4
21_0_4_20161223214835183.jpg,1.018181818,0.663636364,0.339285714,0.383928571,0.116071429,0.5,0.044642857,0.236363636,0.356164384,10.42857143,0.1875,0.151785714,4.230769231,161,102,66,4
21_0_4_20161223214837442.jpg,0.987179487,0.615384615,0.305194805,0.357142857,0.11038961,0.397435897,0.051948052,0.192307692,0.3125,8,0.227272727,0.155844156,3.647058824,145,99,70,4
21_0_4_20161223214838473.jpg,0.975,0.633333333,0.333333333,0.376068376,0.136752137,0.508333333,0.042735043,0.208333333,0.328947368,8.444444444,0.196581197,0.128205128,3.8125,181,141,114,4
21_0_4_20170103210434754.jpg,1,0.636363636,0.193181818,0.272727273,0.147727273,0.488636364,0.079545455,0.215909091,0.339285714,14,0.306818182,0.193181818,3.307692308,237,194,165,4
21_0_4_20170103225103768.jpg,1,0.614678899,0.339449541,0.394495413,0.073394495,0.486238532,0.055045872,0.220183486,0.358208955,13.4,0.266055046,0.119266055,6.625,171,118,90,4
21_0_4_20170103230615993.jpg,0.953125,0.609375,0.31147541,0.409836066,0.131147541,0.390625,0.098360656,0.171875,0.282051282,9.75,0.229508197,0.147540984,3.125,204,139,106,4
21_0_4_20170114030756751.jpg,0.937956204,0.605839416,0.315175097,0.40077821,0.143968872,0.350364964,0.085603113,0.171532847,0.28313253,8.3,0.252918288,0.112840467,2.594594595,217,182,141,4
21_0_4_20170117141839865.jpg,0.983014862,0.558386412,0.295896328,0.39524838,0.101511879,0.35881104,0.099352052,0.176220807,0.315589354,9.392857143,0.278617711,0.153347732,3.595744681,177,139,114,4
21_1_0_20170103180123239.jpg,0.975409836,0.540983607,0.361344538,0.445378151,0.134453782,0.319672131,0.084033613,0.172131148,0.318181818,7.333333333,0.226890756,0.100840336,2.4375,174,131,116,0
21_1_0_20170103201838744.jpg,1.013986014,0.685314685,0.342528736,0.416091954,0.135632184,0.459207459,0.073563218,0.223776224,0.326530612,11.30769231,0.197701149,0.179310345,3.338983051,210,175,153,0
21_1_0_20170104020509980.jpg,0.989473684,0.673684211,0.35106383,0.425531915,0.117021277,0.326315789,0.074468085,0.2,0.296875,8,0.212765957,0.095744681,2.818181818,223,168,129,0
21_1_0_20170104231331482.jpg,0.875,0.634615385,0.43956044,0.494505495,0.10989011,0.336538462,0.054945055,0.182692308,0.287878788,9.428571429,0.175824176,0.120879121,3.5,166,139,117,0
21_1_0_20170104234439209.jpg,0.902097902,0.615384615,0.341085271,0.372093023,0.124031008,0.482517483,0.031007752,0.195804196,0.318181818,11,0.224806202,0.131782946,4.3125,215,173,148,0
21_1_0_20170104234933489.jpg,0.98816568,0.627218935,0.251497006,0.323353293,0.155688623,0.360946746,0.071856287,0.153846154,0.245283019,9.636363636,0.209580838,0.185628743,2.346153846,221,165,130,0
21_1_0_20170105002525812.jpg,1,0.641891892,0.344594595,0.412162162,0.162162162,0.378378378,0.067567568,0.175675676,0.273684211,9.5,0.195945946,0.155405405,2.333333333,206,151,117,0
21_1_0_20170105183522855.jpg,0.891472868,0.612403101,0.339130435,0.434782609,0.104347826,0.364341085,0.095652174,0.162790698,0.265822785,11.28571429,0.269565217,0.130434783,3.916666667,244,198,163,0
21_1_0_20170109213123896.jpg,0.953846154,0.620512821,0.344086022,0.413978495,0.123655914,0.343589744,0.069892473,0.169230769,0.272727273,7.5625,0.220430108,0.102150538,2.913043478,164,122,96,0
21_1_0_20170109213126942.jpg,0.910447761,0.626865672,0.360655738,0.426229508,0.147540984,0.328358209,0.06557377,0.149253731,0.238095238,8.4,0.196721311,0.114754098,2.444444444,231,198,176,0
21_1_0_20170109213135260.jpg,1.022172949,0.709534368,0.370932755,0.451193059,0.121475054,0.341463415,0.080260304,0.175166297,0.246875,7.619047619,0.190889371,0.143167028,2.75,226,191,174,0
21_1_0_20170109213908912.jpg,0.944162437,0.624365482,0.311827957,0.38172043,0.112903226,0.461928934,0.069892473,0.16751269,0.268292683,11.18181818,0.225806452,0.123655914,4.333333333,209,175,135,0
21_1_0_20170109214656355.jpg,0.895522388,0.635820896,0.35,0.413333333,0.136666667,0.349253731,0.063333333,0.164179104,0.258215962,8.875,0.226666667,0.136666667,2.853658537,223,177,156,0
21_1_0_20170111182452742.jpg,0.868965517,0.551724138,0.380952381,0.404761905,0.150793651,0.379310345,0.023809524,0.165517241,0.3,6.666666667,0.182539683,0.142857143,2.894736842,216,161,127,0
21_1_0_20170112233431458.jpg,0.888888889,0.66984127,0.378571429,0.439285714,0.167857143,0.368253968,0.060714286,0.171428571,0.255924171,9.590909091,0.196428571,0.110714286,2.468085106,187,160,136,0
21_1_0_20170112233433959.jpg,0.86770428,0.630350195,0.35426009,0.399103139,0.098654709,0.459143969,0.044843049,0.19844358,0.314814815,11.57142857,0.210762332,0.143497758,5.363636364,186,132,111,0
21_1_0_20170112233608086.jpg,0.97382199,0.586387435,0.252688172,0.333333333,0.139784946,0.282722513,0.080645161,0.151832461,0.258928571,9.333333333,0.258064516,0.161290323,2.076923077,201,163,148,0
21_1_0_20170112233610183.jpg,1.00621118,0.664596273,0.345679012,0.413580247,0.12962963,0.378881988,0.067901235,0.192546584,0.289719626,7.642857143,0.185185185,0.12962963,2.904761905,212,200,182,0
21_1_0_20170114032157249.jpg,0.979289941,0.612426036,0.274924471,0.356495468,0.15407855,0.310650888,0.081570997,0.133136095,0.217391304,8.625,0.238670695,0.172205438,2.058823529,224,184,176,0
21_1_0_20170116205856338.jpg,0.918918919,0.627027027,0.335294118,0.426470588,0.138235294,0.351351351,0.091176471,0.183783784,0.293103448,8.923076923,0.226470588,0.111764706,2.765957447,193,146,109,0
21_1_0_20170116214441148.jpg,0.967845659,0.588424437,0.282392027,0.358803987,0.102990033,0.414790997,0.07641196,0.199356913,0.338797814,9.631578947,0.225913621,0.146179402,4.161290323,201,159,122,0
21_1_0_20170116214444473.jpg,0.985835694,0.583569405,0.324712644,0.367816092,0.117816092,0.456090652,0.043103448,0.209631728,0.359223301,9.363636364,0.232758621,0.143678161,3.926829268,205,162,133,0
21_1_0_20170116215450607.jpg,0.881305638,0.587537092,0.373737374,0.434343434,0.107744108,0.403560831,0.060606061,0.201780415,0.343434343,9.9,0.195286195,0.134680135,4.25,156,153,148,0
21_1_0_20170116215627769.jpg,0.979381443,0.567010309,0.252631579,0.305263158,0.126315789,0.278350515,0.052631579,0.164948454,0.290909091,6.875,0.221052632,0.2,2.25,215,211,210,0
21_1_0_20170116215708125.jpg,1,0.594594595,0.324324324,0.405405405,0.072072072,0.432432432,0.081081081,0.189189189,0.318181818,7.333333333,0.252252252,0.126126126,6,209,157,142,0
21_1_0_20170116220220347.jpg,0.963076923,0.529230769,0.329073482,0.399361022,0.146964856,0.292307692,0.07028754,0.172307692,0.325581395,6.37037037,0.185303514,0.124600639,2.065217391,244,219,209,0
21_1_0_20170117141734034.jpg,0.975,0.658333333,0.341880342,0.401709402,0.170940171,0.325,0.05982906,0.183333333,0.278481013,13.16666667,0.222222222,0.136752137,1.95,174,139,131,0
21_1_0_20170117141834506.jpg,0.867684478,0.628498728,0.392961877,0.480938416,0.105571848,0.353689567,0.08797654,0.188295165,0.299595142,11.76190476,0.208211144,0.117302053,3.861111111,236,190,165,0
21_1_0_20170117142326768.jpg,0.938405797,0.565217391,0.254826255,0.324324324,0.138996139,0.311594203,0.069498069,0.155797101,0.275641026,7.8,0.239382239,0.193050193,2.388888889,165,104,51,0
21_1_0_20170117142329848.jpg,0.95483871,0.64516129,0.351351351,0.391891892,0.135135135,0.451612903,0.040540541,0.2,0.31,8.333333333,0.216216216,0.141891892,3.5,209,169,149,0
21_1_0_20170117142333762.jpg,0.945054945,0.644688645,0.329457364,0.403100775,0.120155039,0.358974359,0.073643411,0.183150183,0.284090909,9.263157895,0.228682171,0.127906977,3.161290323,199,145,121,0
21_1_0_20170117142338224.jpg,0.896551724,0.686520376,0.388111888,0.472027972,0.122377622,0.369905956,0.083916084,0.197492163,0.287671233,9.125,0.171328671,0.122377622,3.371428571,163,118,100,0
21_1_0_20170117142341545.jpg,0.957020057,0.641833811,0.347305389,0.434131737,0.116766467,0.346704871,0.086826347,0.183381089,0.285714286,8.296296296,0.215568862,0.137724551,3.102564103,209,160,130,0
21_1_0_20170117142612442.jpg,0.96875,0.640625,0.298387097,0.362903226,0.129032258,0.432291667,0.064516129,0.200520833,0.31300813,8.785714286,0.27688172,0.150537634,3.458333333,221,159,129,0
21_1_0_20170117142648466.jpg,1.064516129,0.686217009,0.32231405,0.396694215,0.137741047,0.366568915,0.074380165,0.181818182,0.264957265,9.75,0.239669421,0.151515152,2.5,223,187,177,0
21_1_0_20170117142653808.jpg,0.938337802,0.554959786,0.294285714,0.365714286,0.122857143,0.292225201,0.071428571,0.139410188,0.251207729,8.28,0.248571429,0.125714286,2.534883721,214,176,156,0
21_1_0_20170117193630115.jpg,0.95821727,0.618384401,0.302325581,0.354651163,0.113372093,0.437325905,0.052325581,0.178272981,0.288288288,11.1,0.238372093,0.14244186,4.025641026,232,182,140,0
21_1_0_20170117193737828.jpg,1.050724638,0.655797101,0.317241379,0.386206897,0.148275862,0.347826087,0.068965517,0.166666667,0.254143646,7.24,0.237931034,0.110344828,2.23255814,148,118,93,0
21_1_0_20170117193748045.jpg,0.895918367,0.640816327,0.384965831,0.453302961,0.116173121,0.342857143,0.06833713,0.163265306,0.25477707,8.051282051,0.170842825,0.145785877,3.294117647,223,203,195,0
21_1_0_20170120134012302.jpg,0.97752809,0.629213483,0.333333333,0.413793103,0.137931034,0.337078652,0.08045977,0.168539326,0.267857143,8,0.24137931,0.091954023,2.5,216,178,164,0
21_1_1_20170103223257503.jpg,0.936,0.68,0.358974359,0.461538462,0.128205128,0.368,0.102564103,0.208,0.305882353,9.444444444,0.145299145,0.179487179,3.066666667,147,106,93,1
21_1_1_20170112191219486.jpg,0.983050847,0.610169492,0.314655172,0.375,0.155172414,0.406779661,0.060344828,0.194915254,0.319444444,10.28571429,0.206896552,0.146551724,2.666666667,171,117,88,1
21_1_1_20170112192949478.jpg,0.987012987,0.670995671,0.328947368,0.385964912,0.153508772,0.515151515,0.057017544,0.246753247,0.367741935,14.09090909,0.175438596,0.122807018,3.4,184,165,155,1
21_1_1_20170112192955750.jpg,1.010822511,0.653679654,0.289079229,0.383297645,0.152034261,0.41991342,0.094218415,0.233766234,0.357615894,8.628571429,0.201284797,0.169164882,2.732394366,122,71,64,1
21_1_1_20170112193005893.jpg,0.987692308,0.630769231,0.314641745,0.364485981,0.186915888,0.36,0.049844237,0.178461538,0.282926829,7.884615385,0.168224299,0.165109034,1.95,150,108,75,1
21_1_1_20170112193009590.jpg,1.008438819,0.518987342,0.322175732,0.384937238,0.171548117,0.303797468,0.062761506,0.189873418,0.365853659,7.235294118,0.188284519,0.158995816,1.756097561,177,115,96,1
21_1_1_20170112193012350.jpg,0.985257985,0.683046683,0.284289277,0.376558603,0.154613466,0.373464373,0.092269327,0.191646192,0.28057554,9.266666667,0.184538653,0.172069825,2.451612903,161,118,85,1
21_1_1_20170112193015117.jpg,1.022151899,0.667721519,0.306501548,0.377708978,0.139318885,0.446202532,0.07120743,0.212025316,0.317535545,9.590909091,0.198142415,0.191950464,3.133333333,197,148,130,1
21_1_1_20170112193102422.jpg,0.959432049,0.643002028,0.270613108,0.357293869,0.167019027,0.421906694,0.086680761,0.223123732,0.347003155,9.606060606,0.21564482,0.162790698,2.632911392,147,91,71,1
21_1_1_20170112193104310.jpg,1.00408998,0.660531697,0.287169043,0.366598778,0.154786151,0.45603272,0.079429735,0.226993865,0.343653251,9.787878788,0.189409369,0.16089613,2.934210526,161,114,96,1
21_1_1_20170112202838467.jpg,1.056074766,0.612149533,0.265486726,0.336283186,0.10619469,0.453271028,0.07079646,0.210280374,0.34351145,10.91666667,0.243362832,0.168141593,4.041666667,195,154,137,1
21_1_1_20170112202846794.jpg,1.059405941,0.648514851,0.228971963,0.289719626,0.093457944,0.559405941,0.060747664,0.242574257,0.374045802,18.71428571,0.238317757,0.205607477,5.65,206,152,115,1
21_1_1_20170112202847954.jpg,1.057894737,0.7,0.253731343,0.323383085,0.089552239,0.568421053,0.069651741,0.236842105,0.338345865,10.23076923,0.223880597,0.15920398,6,220,166,128,1
21_1_1_20170112202848978.jpg,0.989304813,0.502673797,0.221621622,0.291891892,0.108108108,0.401069519,0.07027027,0.203208556,0.404255319,9.4,0.27027027,0.178378378,3.75,193,160,149,1
21_1_1_20170112231637574.jpg,0.917012448,0.634854772,0.316742081,0.375565611,0.099547511,0.473029046,0.058823529,0.190871369,0.300653595,11.76923077,0.226244344,0.140271493,5.181818182,198,140,116,1
21_1_1_20170112231851007.jpg,0.942028986,0.623188406,0.258461538,0.332307692,0.147692308,0.327536232,0.073846154,0.191304348,0.306976744,12.64705882,0.215384615,0.184615385,2.354166667,221,177,145,1
21_1_1_20170112231905070.jpg,0.890756303,0.592436975,0.363207547,0.419811321,0.136792453,0.294117647,0.056603774,0.201680672,0.340425532,7.833333333,0.174528302,0.136792453,2.413793103,208,195,193,1
21_1_1_20170112232020295.jpg,0.905109489,0.616788321,0.322580645,0.407258065,0.165322581,0.328467153,0.084677419,0.193430657,0.313609467,8.894736842,0.14516129,0.161290323,2.195121951,144,113,82,1
21_1_1_20170112233312848.jpg,0.94488189,0.618110236,0.35,0.45,0.170833333,0.358267717,0.1,0.188976378,0.305732484,9.235294118,0.1375,0.15,2.219512195,217,160,136,1
21_1_1_20170112233316503.jpg,0.898058252,0.611650485,0.313513514,0.405405405,0.162162162,0.330097087,0.091891892,0.189320388,0.30952381,8.4,0.145945946,0.162162162,2.266666667,147,115,86,1
21_1_1_20170112233357370.jpg,0.992857143,0.664285714,0.309352518,0.384892086,0.151079137,0.407142857,0.075539568,0.217857143,0.327956989,8.857142857,0.172661871,0.158273381,2.714285714,155,118,116,1
21_1_1_20170112233401623.jpg,0.982954545,0.653409091,0.346820809,0.445086705,0.132947977,0.375,0.098265896,0.204545455,0.313043478,7.666666667,0.190751445,0.144508671,2.869565217,209,152,127,1
21_1_1_20170112233421128.jpg,0.940944882,0.637795276,0.351464435,0.451882845,0.125523013,0.322834646,0.10041841,0.188976378,0.296296296,7.714285714,0.150627615,0.158995816,2.733333333,221,171,157,1
21_1_1_20170112233423376.jpg,0.952586207,0.650862069,0.393665158,0.452488688,0.122171946,0.375,0.058823529,0.219827586,0.337748344,8.882352941,0.20361991,0.122171946,3.222222222,176,133,119,1
21_1_1_20170112233456816.jpg,0.987394958,0.600840336,0.34893617,0.395744681,0.106382979,0.449579832,0.046808511,0.201680672,0.335664336,9.533333333,0.204255319,0.136170213,4.28,184,138,121,1
21_1_1_20170112233528728.jpg,1,0.672064777,0.315789474,0.356275304,0.117408907,0.425101215,0.04048583,0.230769231,0.343373494,9.764705882,0.182186235,0.16194332,3.620689655,232,182,137,1
21_1_1_20170113005728276.jpg,0.982206406,0.569395018,0.300724638,0.405797101,0.141304348,0.302491103,0.105072464,0.163701068,0.2875,7.619047619,0.184782609,0.18115942,2.179487179,232,175,134,1
21_1_1_20170113005736069.jpg,1.016666667,0.666666667,0.316939891,0.379781421,0.12295082,0.447222222,0.06284153,0.205555556,0.308333333,8.571428571,0.18579235,0.169398907,3.577777778,214,150,118,1
21_1_1_20170113005832318.jpg,1.059405941,0.591584158,0.38317757,0.48364486,0.128504673,0.386138614,0.10046729,0.227722772,0.384937238,7.46875,0.170560748,0.095794393,2.836363636,212,169,143,1
21_1_1_20170113005835590.jpg,1.067183463,0.759689922,0.331719128,0.406779661,0.150121065,0.418604651,0.075060533,0.250645995,0.329931973,10.5,0.147699758,0.210653753,2.612903226,197,134,105,1
